Canal_1,Canal_2,Canal_3,Canal_4,Canal_5,Canal_6,Canal_7,Canal_8,Canal_9,Canal_10,Canal_11,Canal_12,Canal_13,Canal_14,Canal_15,Canal_16
765.23,947.09,718.3,733.05,-981.69,-1416.21,-966.13,-1083.34,1232.48,1252.59,538.86,704.88,-628.17,-372.02,-131.16,375.24
-139.47,153.15,-74.3,240.33,-418.42,-373.1,-322.4,-56.86,214.58,214.31,37.28,-38.09,-443.64,-355.12,-221.01,-63.03
103.53,1197.07,415.74,1832.22,-276.27,-29.77,191.24,1108.29,825.58,852.41,1994.76,489.23,107.29,119.89,774.62,715.88
44.79,121.24,71.08,224.23,-349.22,-351.1,-264.73,-185.61,359.15,314.09,760.14,204.38,-35.41,-52.3,199.82,157.71
822.37,945.21,767.11,741.36,-978.2,-1410.84,-965.33,-1078.52,1120.9,1104.8,502.11,660.09,-562.19,-329.64,-115.87,304.16
-68.4,112.65,-41.31,112.38,-493.26,-516.59,-446.05,-288.87,418.16,424.06,63.84,103.8,-527.86,-388.12,-244.08,-0.8
89.59,1167.57,401.79,1796.81,-296.38,-40.77,167.1,1103.73,637.29,650.17,1631.32,326.96,2.41,27.09,600.55,545.02
67.86,245.15,125.26,421.64,-349.22,-295.04,-212.43,4.29,556.83,509.35,1205.38,353.78,17.7,23.07,410.91,368.27
826.39,923.48,769.79,743.78,-956.21,-1367.66,-933.95,-1057.6,972.3,927.24,467.78,586.33,-472.61,-277.88,-98.97,260.98
66.79,200.09,65.18,127.14,-586.06,-694.42,-566.48,-505.86,731.97,763.89,231.21,330.45,-593.3,-401.79,-216.99,147.52
53.11,1051.69,350.03,1617.64,-292.63,-53.11,125.8,1013.34,402.06,413.06,1143.96,147.25,-89.32,-77.78,368.0,328.84
104.87,422.98,219.94,698.72,-328.84,-222.09,-126.87,242.47,755.58,719.9,1671.02,507.74,85.56,83.15,624.69,569.43
771.94,808.15,716.95,656.87,-872.25,-1216.92,-847.31,-941.19,806.27,722.32,400.72,504.79,-399.38,-253.2,-95.22,167.91
263.93,393.21,239.79,262.59,-695.77,-892.64,-684.23,-685.57,1036.67,1091.66,409.04,560.31,-646.14,-413.06,-174.34,280.02
-21.99,825.05,221.82,1284.51,-311.94,-99.51,35.94,803.05,231.21,216.19,687.72,-4.29,-187.75,-156.91,146.45,139.21
768.18,951.92,721.78,742.7,-1027.55,-1462.34,-1024.34,-1133.23,904.71,894.25,375.78,479.04,-560.31,-359.68,-167.64,202.24
-105.68,117.48,-61.96,142.96,-468.05,-466.44,-408.23,-207.33,519.28,535.91,92.27,164.15,-592.5,-431.84,-269.83,26.55
94.95,1174.27,410.91,1758.99,-302.82,-74.03,148.59,1087.1,549.05,590.35,1413.26,247.03,-42.92,-24.68,490.58,443.1
103.53,207.6,143.77,341.71,-435.86,-432.64,-347.88,-152.62,635.95,612.35,1369.27,397.77,28.43,39.7,478.51,430.76
861.26,934.21,797.42,733.58,-1054.64,-1485.94,-1061.89,-1141.82,919.46,831.22,427.28,555.49,-479.85,-284.31,-129.82,205.46
0.0,140.28,4.83,89.59,-561.65,-633.54,-539.39,-435.86,872.52,888.88,289.95,427.81,-645.61,-424.06,-231.21,186.15
46.67,1078.52,346.27,1637.22,-317.57,-82.08,122.04,1016.02,318.91,328.3,921.88,65.45,-138.13,-113.99,263.12,233.62
525.18,603.77,581.77,769.26,-704.62,-773.82,-625.49,-114.53,1011.46,965.06,1923.14,701.13,59.81,132.23,725.81,723.12
1101.85,1032.92,1035.87,845.16,-1187.68,-1656.26,-1227.11,-1192.78,1421.57,1142.35,774.09,1011.46,-552.27,-188.02,-5.1,440.15
154.23,280.56,143.77,176.76,-655.53,-810.03,-644.8,-629.51,1149.86,1177.76,463.75,638.63,-688.52,-418.96,-179.98,333.67
-3.76,919.73,266.88,1386.97,-303.09,-97.1,63.84,885.4,151.01,159.06,493.53,-55.25,-231.21,-205.99,55.25,57.13
-53.38,463.75,106.75,804.93,-256.15,-125.26,-11.27,442.83,856.16,903.37,2049.74,552.0,160.4,155.3,829.61,732.51
486.55,555.49,446.86,450.34,-751.29,-1035.33,-732.78,-837.39,252.93,214.84,203.31,72.96,-229.6,-193.12,-84.22,-27.36
352.17,483.6,322.67,331.52,-770.33,-1016.29,-765.5,-797.15,1194.66,1222.01,499.96,693.62,-649.09,-381.41,-125.26,360.22
-69.47,654.19,130.89,1002.61,-311.14,-123.38,-21.46,648.56,109.43,100.85,219.67,-93.88,-311.67,-260.71,-79.66,-37.55
9.12,725.81,218.33,1166.49,-252.13,-65.18,75.64,713.47,949.5,986.78,2170.18,611.81,198.75,225.57,920.8,811.64
289.41,326.96,265.0,277.07,-613.42,-807.08,-591.43,-675.11,183.46,141.89,319.72,20.92,-145.91,-136.52,-2.95,-8.58
564.07,707.84,534.03,525.71,-887.01,-1226.31,-883.52,-953.26,1221.48,1225.23,516.06,699.79,-645.61,-365.32,-113.19,383.82
-136.79,373.36,6.17,616.64,-337.15,-195.53,-136.52,356.2,147.25,142.43,49.08,-76.17,-406.35,-330.98,-189.63,-73.49
72.42,986.25,344.13,1536.37,-248.1,-24.68,163.35,957.28,854.55,919.46,2059.4,526.79,137.33,152.89,849.19,752.63
141.89,167.91,126.87,170.86,-491.11,-597.86,-456.24,-489.5,227.99,203.85,578.02,76.98,-64.37,-78.05,134.38,79.66
733.05,883.52,684.77,678.6,-971.5,-1367.66,-969.62,-1049.82,1106.14,1130.01,494.06,623.61,-587.94,-358.07,-140.01,321.33
-155.3,188.02,-65.98,316.5,-386.51,-304.97,-260.71,70.81,307.65,316.23,27.63,20.12,-494.06,-380.07,-252.13,-37.55
87.17,1116.07,391.33,1696.77,-264.2,-24.68,187.22,1059.74,710.52,758.53,1744.51,381.95,40.77,67.32,683.43,613.69
46.13,105.41,55.79,166.57,-395.63,-433.71,-333.94,-300.41,347.61,335.01,913.02,166.57,0.8,-17.17,299.07,222.62
897.47,1004.22,835.78,780.79,-999.66,-1434.71,-996.44,-1100.51,1030.24,996.17,459.19,637.56,-528.93,-311.67,-121.77,265.27
-105.95,118.82,-59.01,155.03,-444.71,-432.1,-378.73,-168.71,624.15,634.61,156.91,270.9,-582.04,-402.87,-237.11,85.03
131.16,1197.34,453.83,1792.79,-263.93,-21.99,190.44,1142.35,499.96,537.51,1327.43,223.7,-46.67,-24.68,477.43,409.57
248.37,285.12,283.24,399.92,-507.47,-548.24,-443.91,-202.51,747.8,707.57,1499.35,497.28,35.14,73.22,551.46,506.67
903.64,1004.49,854.02,823.17,-1003.68,-1438.2,-991.61,-1091.93,1002.88,883.25,495.67,635.95,-473.14,-255.08,-89.05,254.27
-7.78,147.25,6.71,111.58,-525.71,-584.72,-492.72,-387.58,901.76,936.36,324.82,455.44,-629.51,-407.43,-196.87,222.89
100.05,1149.86,421.91,1722.25,-266.08,-22.26,195.53,1114.99,291.29,304.16,851.06,50.43,-140.82,-119.36,234.69,210.29
237.38,436.13,314.35,628.44,-439.88,-425.67,-312.75,67.59,906.05,912.76,1932.26,617.71,135.18,160.66,766.31,713.74
903.37,944.94,844.63,766.84,-927.78,-1343.25,-946.82,-981.42,816.73,688.79,459.73,527.32,-377.39,-180.24,-34.87,206.26
163.88,278.41,149.67,175.95,-607.52,-756.38,-605.11,-563.8,1151.47,1182.05,467.78,650.44,-644.8,-373.9,-131.96,339.57
55.52,997.25,328.84,1481.65,-250.79,-26.55,143.23,969.08,163.08,168.98,466.97,-52.03,-230.94,-194.46,51.77,56.59
-31.92,461.07,115.07,789.64,-233.08,-98.97,10.46,427.81,935.02,988.66,2133.16,597.33,199.56,220.48,895.59,797.15
637.29,680.74,585.53,554.41,-806.54,-1115.53,-796.08,-888.88,292.9,243.81,246.5,106.48,-227.45,-178.9,-67.06,-4.56
398.04,514.45,365.59,356.47,-760.14,-1005.02,-764.7,-778.38,1362.56,1355.86,596.79,817.54,-679.94,-374.44,-112.12,425.93
-60.35,693.08,157.98,1074.76,-302.55,-109.17,6.71,689.33,116.68,109.7,191.24,-96.56,-329.91,-276.0,-102.46,-41.57
83.42,756.38,296.38,1194.12,-281.63,-108.36,47.74,665.46,957.82,1014.14,2206.39,596.52,181.59,211.63,921.07,835.51
483.6,463.49,437.74,388.38,-694.69,-913.02,-679.14,-728.49,409.31,327.77,501.04,222.36,-167.64,-113.99,52.57,100.31
579.09,728.49,530.27,536.17,-869.57,-1206.73,-870.91,-928.85,1292.82,1302.75,566.21,749.41,-654.73,-362.63,-125.8,389.99
-132.77,408.77,18.51,659.82,-330.45,-193.12,-119.63,376.31,174.88,176.76,42.11,-64.37,-422.45,-340.64,-208.14,-75.1
61.42,965.06,331.52,1499.62,-245.96,-38.89,156.64,918.92,853.75,924.29,2051.09,501.57,126.33,138.67,817.0,742.7
164.15,193.39,142.96,184.0,-514.72,-641.85,-487.36,-527.86,233.35,210.82,625.22,67.32,-54.99,-69.47,151.81,97.36
739.22,887.27,685.57,671.36,-974.18,-1384.02,-979.01,-1070.2,1139.67,1130.28,483.07,656.87,-606.72,-350.56,-133.57,318.11
-150.74,223.7,-54.45,365.85,-372.02,-285.12,-238.72,120.16,358.34,364.24,36.21,62.5,-514.72,-385.7,-249.71,-26.82
141.89,1163.81,443.64,1742.63,-265.27,-39.16,172.2,1092.46,709.44,782.94,1748.53,392.68,55.25,64.64,673.5,601.62
225.31,214.31,221.01,247.3,-518.74,-608.59,-490.84,-395.09,561.92,516.59,1110.7,347.35,-10.73,7.51,363.44,332.33
851.33,994.29,782.13,774.89,-998.59,-1434.98,-1004.49,-1091.39,1061.08,988.39,481.19,622.54,-545.83,-307.92,-133.84,266.88
-117.48,124.45,-66.79,171.93,-437.74,-416.55,-365.32,-138.13,631.12,650.7,152.35,247.3,-595.72,-411.99,-255.35,75.91
135.72,1200.02,457.85,1790.11,-289.68,-56.86,166.3,1118.21,481.72,521.42,1268.68,198.75,-54.99,-31.65,442.3,395.36
466.97,410.38,475.56,478.24,-658.48,-770.33,-642.39,-329.11,893.44,845.97,1641.78,621.74,42.11,107.56,606.45,604.84
954.33,1016.02,891.83,817.81,-1062.15,-1520.01,-1073.15,-1138.33,1201.09,1029.16,609.4,810.83,-503.99,-221.01,-50.43,349.22
-25.48,129.82,-10.73,101.66,-519.81,-571.04,-486.82,-365.85,933.41,976.59,323.74,478.51,-638.9,-409.57,-202.78,232.28
97.36,1146.11,400.72,1709.1,-273.59,-22.53,168.71,1105.07,259.91,285.39,773.82,32.99,-152.35,-134.11,201.43,179.71
0.0,246.76,80.47,454.37,-281.9,-200.9,-123.11,124.99,820.49,864.48,1887.74,542.88,163.61,153.15,754.24,674.31
763.36,860.45,714.81,711.86,-891.03,-1270.29,-870.11,-996.98,478.51,430.23,255.61,260.17,-289.41,-215.92,-112.65,38.89
126.6,254.27,117.75,163.88,-616.64,-754.24,-605.64,-569.97,1141.82,1196.0,457.05,650.17,-653.12,-396.97,-151.28,340.1
38.36,982.49,304.43,1470.66,-291.29,-61.96,98.71,961.84,152.62,152.62,421.38,-63.03,-248.64,-207.87,25.75,38.36
-9.92,417.08,129.28,733.85,-257.76,-124.45,-28.7,381.14,965.86,1005.29,2165.08,620.66,198.75,220.75,901.49,810.56
595.72,632.46,549.58,525.18,-802.52,-1122.5,-789.37,-891.83,352.17,276.0,285.39,169.78,-211.89,-179.98,-67.06,-3.22
309.26,436.66,281.63,297.73,-748.34,-986.25,-749.41,-765.5,1229.26,1261.71,509.08,706.76,-676.45,-406.09,-155.84,357.27
-62.23,717.76,157.71,1096.76,-313.82,-124.72,-5.9,701.4,97.63,102.73,148.33,-105.68,-345.47,-295.85,-130.62,-63.57
82.61,712.93,280.56,1119.02,-315.43,-163.35,-15.83,594.65,906.05,984.1,2153.28,577.21,159.32,172.47,876.01,782.94
481.72,468.31,443.64,385.97,-755.58,-999.12,-752.09,-804.66,438.0,343.59,535.91,247.03,-172.73,-118.02,57.4,106.75
501.3,669.21,461.61,489.77,-895.59,-1222.28,-895.05,-960.23,1279.15,1276.2,546.1,725.81,-686.11,-387.31,-140.55,366.12
-148.59,428.35,13.14,691.47,-351.37,-211.63,-132.77,390.53,192.58,192.31,29.24,-60.89,-447.12,-355.66,-222.36,-77.78
27.89,910.88,293.97,1429.35,-286.19,-89.05,101.66,853.75,835.78,891.3,1997.98,477.17,94.95,120.43,794.47,725.0
185.88,199.29,163.88,189.63,-522.23,-648.29,-494.87,-536.44,285.39,251.86,679.67,120.97,-48.01,-63.03,174.08,123.65
681.01,833.09,627.91,636.76,-964.52,-1348.35,-966.94,-1042.57,1091.93,1083.08,472.34,638.1,-568.36,-336.62,-131.43,291.29
-160.66,217.53,-58.74,370.41,-373.63,-277.34,-233.08,137.87,374.44,383.82,43.99,81.54,-514.72,-386.24,-249.98,-20.38
145.38,1106.68,436.13,1665.65,-301.48,-83.95,124.72,1021.12,677.53,724.46,1671.28,372.29,43.72,63.03,641.32,572.92
366.12,297.73,345.74,306.58,-612.62,-747.8,-613.42,-478.51,680.21,609.67,1213.43,459.46,-17.17,42.65,420.03,409.84
836.85,977.67,785.35,780.52,-993.76,-1413.52,-992.15,-1079.59,1121.7,1041.77,549.58,715.88,-517.4,-268.76,-70.81,326.96
-126.33,127.14,-68.4,188.83,-426.47,-393.75,-345.74,-106.48,662.77,692.01,188.83,288.07,-577.48,-398.31,-223.96,109.43
141.89,1205.12,455.44,1799.49,-268.22,-19.85,198.22,1136.18,460.27,488.43,1212.63,177.83,-58.2,-35.94,410.91,370.41
230.67,275.73,251.86,369.88,-458.39,-490.31,-391.6,-214.58,790.98,779.18,1642.85,533.22,106.22,120.43,625.22,580.7
889.15,1025.68,844.36,854.55,-927.78,-1353.71,-915.97,-1035.33,872.52,778.11,449.0,547.71,-399.65,-218.33,-68.4,216.99
-37.55,132.23,-13.68,118.55,-486.02,-525.71,-447.93,-318.11,953.79,996.17,362.63,497.28,-614.23,-385.97,-168.17,257.49
115.87,1166.22,434.25,1739.95,-238.45,9.12,211.63,1161.13,251.05,262.32,741.09,26.55,-152.62,-129.82,195.0,167.64
-74.03,190.71,9.12,402.06,-267.68,-191.51,-116.41,115.6,841.41,870.91,1970.08,548.78,197.14,193.39,821.56,714.81
730.37,866.09,683.43,722.32,-866.09,-1253.66,-851.33,-983.03,335.54,304.16,188.56,121.77,-269.29,-207.07,-103.8,-1.88
99.78,232.55,94.15,153.15,-589.01,-712.66,-579.09,-531.61,1156.84,1209.14,480.12,650.44,-634.34,-363.98,-120.16,365.05
59.28,1022.99,338.49,1515.72,-250.79,-21.99,143.5,1015.22,138.13,135.99,372.29,-72.96,-258.83,-214.58,6.44,24.41
15.29,410.11,147.79,702.47,-247.03,-124.45,-29.5,356.2,958.62,1000.73,2165.62,625.22,201.97,226.11,920.0,816.46
619.59,694.96,589.82,583.92,-777.3,-1093.27,-755.04,-874.4,353.78,288.34,330.98,176.49,-198.22,-161.74,-39.43,30.04
280.02,420.57,263.66,294.51,-702.47,-914.63,-698.98,-714.0,1242.4,1266.81,538.32,712.93,-651.24,-369.88,-111.58,394.02
-46.13,742.7,185.88,1138.6,-300.41,-97.9,26.55,752.36,108.63,108.09,127.14,-100.58,-353.25,-295.85,-133.57,-59.01
-12.07,623.35,184.8,1030.77,-245.96,-76.71,60.08,619.86,914.1,978.74,2158.64,577.48,176.76,194.73,921.34,814.32
398.04,447.66,362.9,380.07,-654.73,-887.27,-638.9,-732.78,211.09,178.64,433.98,62.5,-107.29,-109.17,61.96,31.38
514.45,675.38,478.51,509.35,-832.56,-1141.82,-834.7,-888.88,1234.62,1237.84,547.17,729.83,-611.28,-354.05,-117.21,368.54
-98.17,488.97,60.08,766.58,-312.21,-153.15,-81.27,476.36,214.04,212.43,34.6,-33.53,-440.69,-349.76,-221.01,-66.79
164.15,985.44,408.23,1481.65,-266.08,-68.4,108.9,880.84,840.87,896.66,2003.34,489.23,110.78,135.99,796.08,716.42
499.96,411.18,452.22,359.68,-662.24,-843.29,-667.07,-647.49,516.33,432.37,874.13,310.6,-74.83,-31.92,239.79,240.33
825.58,931.53,752.9,726.88,-949.23,-1344.32,-969.35,-1019.78,1360.95,1257.42,618.52,854.55,-628.71,-315.16,-97.1,386.51
-144.03,255.88,-34.06,427.54,-347.61,-242.47,-193.66,192.05,462.95,453.56,79.93,144.57,-541.54,-386.51,-245.15,5.36
152.35,1122.77,448.2,1693.55,-233.62,0.27,210.82,1073.15,655.26,706.49,1637.22,340.91,31.11,49.35,624.15,554.68
228.79,229.33,217.26,256.96,-495.4,-574.26,-451.95,-418.42,590.89,561.65,1230.6,375.78,35.14,46.67,434.25,389.19
786.16,975.79,742.17,803.05,-932.07,-1352.64,-926.44,-1048.48,955.13,913.29,464.83,583.11,-457.32,-261.52,-92.0,261.78
-138.4,131.7,-71.61,205.46,-407.43,-367.73,-319.72,-67.06,689.06,730.1,210.82,310.06,-571.04,-391.33,-216.45,135.18
115.87,1176.15,440.15,1759.8,-233.08,10.19,231.47,1167.3,409.57,455.44,1126.8,161.74,-61.69,-42.65,393.48,346.81
15.56,128.21,38.62,231.74,-331.79,-325.62,-241.94,-151.54,679.67,717.76,1606.38,458.93,144.57,133.04,652.85,558.97
812.17,1003.41,762.82,840.6,-927.24,-1350.49,-909.81,-1059.2,589.82,548.78,267.42,310.06,-347.35,-230.13,-122.04,87.98
-55.79,132.23,-31.38,126.06,-484.94,-516.33,-443.1,-300.14,1000.2,1039.89,384.9,511.77,-624.15,-376.58,-177.83,279.22
95.75,1171.59,407.43,1726.81,-245.42,-6.71,200.63,1162.47,234.43,243.81,677.79,8.05,-168.98,-139.21,171.12,144.57
-53.38,180.51,18.51,375.51,-279.49,-212.97,-138.4,75.1,871.45,907.93,1993.69,574.8,200.09,203.31,847.04,730.37
695.77,861.53,652.05,725.0,-915.17,-1315.36,-906.59,-1052.5,363.44,315.96,208.14,160.66,-264.73,-208.94,-107.02,-1.61
53.91,200.09,51.77,133.04,-593.3,-708.37,-584.45,-531.88,1148.25,1196.27,469.12,655.0,-645.61,-391.07,-149.67,342.79
15.56,993.49,300.14,1505.79,-300.94,-75.37,103.8,981.42,104.34,114.53,318.91,-89.32,-270.1,-239.25,-28.16,-3.22
66.25,421.38,185.34,692.81,-359.15,-266.08,-161.2,237.64,931.8,1006.9,2186.81,622.81,201.17,203.58,910.07,821.02
668.41,729.83,613.69,608.86,-899.88,-1244.55,-906.32,-984.1,475.82,377.92,431.57,277.07,-227.99,-147.25,-7.78,97.63
230.67,368.8,204.92,251.32,-714.27,-917.32,-722.05,-720.17,1232.48,1246.69,513.91,700.86,-686.11,-392.68,-168.71,357.81
-47.48,761.21,179.44,1164.35,-316.23,-107.82,17.97,760.14,102.46,102.19,93.34,-111.04,-375.51,-313.01,-168.17,-81.0
75.64,633.27,246.76,1000.2,-319.72,-180.24,-42.38,514.72,872.52,951.92,2097.76,534.56,143.23,155.3,847.31,757.99
565.41,566.75,520.35,482.26,-775.16,-1046.6,-779.99,-828.53,424.59,341.71,579.09,251.32,-139.47,-97.9,87.71,122.04
475.56,650.7,441.49,495.67,-825.85,-1121.43,-833.36,-881.11,1267.61,1260.64,570.24,766.58,-640.78,-364.51,-149.4,361.56
-113.19,514.18,62.5,808.15,-321.06,-158.79,-72.96,506.13,222.89,229.06,26.82,-22.8,-455.71,-362.37,-238.18,-72.96
160.13,942.26,397.24,1411.11,-325.35,-162.01,28.16,789.37,815.93,892.37,1971.69,479.04,108.09,131.96,794.74,707.84
509.62,448.47,469.65,396.97,-734.12,-970.96,-757.46,-722.05,636.49,551.46,980.62,423.79,-81.54,-6.44,284.58,319.99
648.56,880.03,615.3,722.05,-910.61,-1292.82,-898.81,-1013.07,1253.66,1194.92,615.84,759.87,-585.79,-297.46,-116.14,380.61
-154.76,269.83,-34.33,449.27,-349.49,-238.72,-187.75,218.06,445.51,460.0,88.24,114.26,-536.44,-385.97,-262.59,11.8
218.33,1144.77,509.08,1689.26,-302.28,-98.97,113.99,1016.02,604.3,658.48,1549.78,307.38,15.56,31.92,582.04,518.47
679.67,509.08,640.78,475.82,-775.43,-986.78,-820.76,-634.34,893.18,808.95,1459.39,639.17,-7.51,84.22,510.42,547.98
834.44,1035.33,800.91,860.99,-957.01,-1378.66,-957.28,-1066.18,1374.63,1212.09,703.81,941.46,-553.61,-231.74,-41.31,433.98
-135.45,150.74,-69.74,236.03,-400.45,-348.42,-306.84,-26.02,727.95,773.55,224.5,335.01,-601.89,-408.5,-225.84,140.28
160.4,1191.44,458.12,1767.31,-247.57,-2.95,204.12,1181.78,392.94,428.35,1073.69,136.79,-75.1,-55.52,353.25,301.21
232.28,249.71,249.45,329.64,-500.5,-561.39,-452.49,-296.65,834.97,830.14,1751.21,556.83,131.7,152.62,683.7,620.66
818.88,1005.29,782.67,840.34,-970.16,-1399.58,-969.35,-1082.27,811.37,682.35,408.23,488.43,-408.77,-217.26,-89.85,188.56
-81.0,113.46,-49.35,118.82,-475.56,-495.4,-431.84,-272.78,997.51,1023.53,382.48,520.35,-654.73,-394.02,-182.39,272.51
91.73,1129.48,401.79,1705.35,-246.5,2.95,202.78,1154.42,192.05,197.95,603.23,-32.99,-197.41,-166.57,119.63,108.36
60.08,228.26,123.65,396.7,-313.01,-246.76,-178.64,28.43,888.08,917.58,2017.56,562.73,165.76,179.44,820.49,740.29
770.6,941.19,731.17,799.03,-902.83,-1289.87,-888.35,-1020.85,507.74,416.01,312.75,282.44,-284.05,-203.04,-98.44,58.74
40.77,199.56,46.4,138.4,-567.02,-667.33,-553.61,-488.97,1150.4,1205.12,479.58,636.76,-679.4,-412.26,-183.73,330.72
48.82,1020.04,329.11,1532.35,-269.83,-34.6,138.4,1025.68,96.02,103.27,272.24,-101.66,-292.63,-256.96,-57.13,-27.89
128.48,424.59,224.77,672.16,-382.48,-326.42,-224.23,186.41,932.87,997.51,2157.3,604.3,172.2,185.34,888.88,782.13
755.31,833.09,705.15,696.03,-908.2,-1308.65,-947.36,-1003.41,538.59,420.57,484.94,328.57,-230.67,-132.23,13.14,129.55
212.43,372.29,200.09,257.49,-676.45,-880.84,-693.35,-684.5,1331.18,1328.77,597.6,825.85,-646.14,-371.49,-127.4,408.23
-22.8,811.64,213.5,1227.65,-277.61,-81.27,52.3,843.29,120.43,118.82,87.44,-89.85,-375.24,-313.28,-171.12,-77.52
82.88,611.54,247.03,965.33,-267.15,-128.48,-5.1,552.27,911.15,971.76,2136.11,572.12,179.17,197.95,882.72,784.28
553.07,598.94,517.4,509.08,-696.84,-963.99,-695.77,-766.31,453.56,371.75,644.0,279.22,-105.95,-66.79,130.62,158.25
438.0,641.58,411.45,490.58,-764.97,-1053.84,-773.01,-822.1,1222.28,1230.33,560.85,738.68,-593.3,-328.57,-116.68,368.27
-99.78,536.44,83.68,849.72,-300.41,-130.62,-45.33,564.07,244.89,255.88,26.82,-6.71,-457.05,-357.27,-233.08,-61.15
127.67,869.84,353.52,1333.59,-265.54,-82.34,79.13,813.25,809.76,886.2,1934.95,487.09,130.89,150.74,793.13,699.25
431.3,424.86,392.68,365.85,-641.58,-837.92,-650.97,-663.85,544.76,495.14,974.71,357.81,-13.41,23.6,319.18,304.7
647.49,866.62,606.98,683.7,-877.35,-1242.94,-889.69,-969.35,1164.88,1131.36,571.04,737.61,-510.69,-262.59,-75.64,371.75
-137.87,297.73,-22.8,483.87,-335.01,-214.84,-170.05,270.63,490.84,511.23,108.36,176.49,-520.35,-372.02,-232.28,46.67
197.95,1100.51,454.37,1621.66,-255.61,-47.48,144.57,1028.36,616.64,653.65,1505.52,303.89,18.78,59.81,584.45,510.69
417.08,357.81,386.51,337.42,-617.44,-788.03,-642.12,-533.49,764.97,721.25,1421.84,526.79,61.15,116.14,541.54,513.91
820.49,1036.67,778.91,841.95,-918.66,-1331.45,-923.48,-1015.75,1083.34,978.74,548.78,705.15,-447.93,-201.17,-50.69,329.38
-131.43,168.71,-57.94,262.32,-383.56,-318.38,-280.02,11.8,810.03,843.55,280.83,399.65,-579.89,-365.59,-191.51,191.51
167.37,1183.12,469.65,1763.55,-196.61,67.06,269.29,1193.85,372.56,415.21,1012.8,131.43,-74.3,-52.57,345.2,291.82
358.34,326.96,359.15,366.93,-461.07,-511.77,-403.94,-302.82,800.64,851.33,1781.52,557.63,188.83,181.32,737.07,642.66
1435.52,1417.01,1351.57,1159.79,-1201.09,-1736.46,-1250.98,-1316.16,1301.14,1065.37,694.16,954.33,-402.6,-160.93,-49.35,391.07
-42.11,154.5,-8.05,158.79,-468.85,-486.28,-423.79,-247.84,1646.88,1543.34,769.26,1088.44,-688.52,-317.31,-96.56,559.51
166.57,1205.38,469.12,1766.77,-190.44,67.59,260.17,1218.53,194.19,198.22,565.95,-24.68,-179.17,-158.25,109.17,97.36
127.14,264.47,176.22,409.84,-367.46,-339.3,-261.78,-36.21,961.04,988.66,2091.85,629.78,239.25,245.15,883.25,785.62
830.68,1010.92,790.72,838.73,-897.74,-1309.19,-897.74,-1019.51,551.46,438.54,362.1,308.19,-272.24,-160.66,-57.94,98.71
32.45,199.29,41.04,138.94,-537.51,-627.37,-519.28,-447.39,1242.67,1260.91,547.44,706.49,-639.98,-345.2,-137.33,391.6
84.22,1085.76,382.21,1610.13,-223.7,13.14,203.58,1119.82,115.33,116.94,259.64,-92.54,-291.02,-244.08,-60.62,-18.51
49.89,358.88,155.03,610.47,-280.83,-179.98,-92.27,256.69,1002.88,1058.4,2249.3,642.12,230.4,255.61,952.18,866.35
705.15,841.14,662.77,699.79,-805.74,-1144.5,-800.1,-906.59,425.13,340.37,457.85,237.38,-165.22,-111.31,31.65,101.39
200.9,368.27,186.15,251.59,-638.1,-810.3,-638.1,-632.2,1275.39,1314.01,587.67,773.55,-591.16,-322.4,-99.24,420.57
19.85,853.75,252.13,1286.39,-257.49,-40.77,104.07,892.37,144.57,147.79,80.2,-74.03,-377.39,-306.58,-173.27,-65.45
163.88,626.3,309.26,963.45,-325.89,-216.19,-87.71,461.88,943.6,1003.68,2133.97,582.31,183.73,228.52,907.66,816.73
671.63,699.52,635.15,589.01,-793.4,-1103.73,-818.61,-854.82,568.9,465.63,755.85,366.39,-107.82,-30.04,184.0,240.33
427.81,628.44,412.26,470.19,-747.0,-1012.53,-751.29,-792.59,1329.57,1301.68,649.63,816.46,-587.4,-286.73,-65.45,444.71
-56.86,591.96,127.94,913.56,-272.78,-88.78,-4.83,623.08,297.73,303.89,48.82,24.68,-467.24,-351.37,-225.04,-30.85
219.67,909.54,436.93,1357.2,-280.56,-118.29,46.4,777.57,796.08,867.43,1893.91,461.07,120.97,142.96,767.92,689.86
574.8,516.59,530.27,442.03,-735.46,-983.83,-777.3,-732.51,723.39,633.27,1131.36,490.31,-23.34,49.89,364.51,409.84
611.81,828.53,578.28,637.83,-850.53,-1200.56,-861.79,-932.6,1241.59,1173.2,619.59,812.98,-508.55,-243.28,-60.35,406.62
-148.59,313.28,-19.85,514.18,-329.91,-205.73,-155.3,297.99,523.03,551.73,124.19,204.65,-521.96,-370.14,-227.45,61.15
144.3,1042.04,416.55,1576.33,-250.52,-34.06,156.64,1002.34,572.38,604.84,1421.3,282.44,8.85,49.62,553.61,481.72
306.31,291.29,290.48,290.75,-582.04,-708.64,-569.97,-535.37,705.69,673.23,1440.88,463.75,87.98,120.43,559.78,508.01
724.46,994.03,704.35,799.57,-945.48,-1347.27,-935.02,-1059.74,919.73,835.78,459.46,558.44,-426.2,-211.09,-65.71,263.12
-144.57,179.17,-62.5,284.85,-379.26,-311.4,-267.95,40.5,856.97,887.01,313.55,433.71,-590.62,-357.54,-163.88,224.23
183.46,1190.9,485.75,1772.14,-225.04,18.51,228.26,1175.88,343.32,374.44,945.48,105.14,-91.2,-64.37,315.96,261.78
