Canal_1,Canal_2,Canal_3,Canal_4,Canal_5,Canal_6,Canal_7,Canal_8,Canal_9,Canal_10,Canal_11,Canal_12,Canal_13,Canal_14,Canal_15,Canal_16
41750.2,11078.86,-14852.73,5405.99,18826.16,5606.35,3375.56,10675.19,14692.34,-7459.22,-12269.5,13131.56,-4273.56,6301.85,-2135.57,3168.23
55361.07,10197.49,-6839.63,4996.96,11911.69,2395.48,2866.75,10434.6,13218.2,-4216.16,-2622.4,10835.05,-2387.97,5897.91,-28.16,2143.89
-13713.87,-14210.34,-14145.43,-14708.97,-10010.0,-3776.28,-4422.16,-2687.84,1980.01,536.98,-711.86,2676.58,1535.83,-1051.43,5467.42,-2365.98
-37833.1,-21154.58,-22894.53,-22839.55,-9822.79,-1612.01,-4862.58,-4194.98,232.82,1426.13,-8939.27,6376.42,2987.44,-1196.8,6628.81,-4551.98
24415.08,6813.88,-11359.69,3699.03,10548.59,3738.46,2678.99,6881.21,8639.66,-2326.28,-6428.72,9117.9,-1719.03,3869.35,-73.49,1680.67
61337.83,13311.54,-6137.16,8093.57,13797.02,2901.35,3744.9,12154.43,15023.86,-3710.3,-1542.27,12019.78,-2651.1,6561.76,2.15,3334.52
-4884.3,-10539.47,-10728.3,-11455.18,-8819.64,-4127.12,-3824.03,93.61,3641.9,1716.08,1259.57,4528.91,2002.27,-231.47,7088.27,-2103.12
-44501.61,-22760.96,-23690.34,-25015.36,-12325.29,-2450.2,-5232.72,-5177.74,-654.46,1931.46,-7088.01,5268.13,3761.26,-1570.17,7752.93,-4201.95
5534.2,1071.01,-12239.46,-1493.99,5361.2,2211.75,1106.14,3959.75,5667.24,-1253.13,-6429.52,7177.06,-744.31,2371.34,1247.76,629.25
60087.65,12846.17,-6829.44,7872.55,13987.72,2874.26,3637.61,12205.12,14504.58,-4036.46,-2331.38,11823.98,-3254.59,6654.83,-530.81,3626.35
4535.08,-7552.83,-9101.27,-8866.31,-7645.64,-4223.14,-3193.97,1590.28,4912.47,915.44,1468.24,5265.44,1472.8,709.71,6614.6,-1622.74
-42958.26,-22762.57,-22423.0,-24522.1,-13933.81,-3398.9,-5548.95,-5698.09,-1458.85,1255.81,-5515.69,3127.72,3101.44,-2856.55,7766.34,-4656.85
-4099.49,-3203.63,-12541.21,-5702.11,2345.06,1522.69,-78.05,1949.7,3371.81,-1096.76,-7082.37,5957.72,-73.49,763.36,1990.2,-803.05
60560.8,12595.39,-7431.33,7981.18,16216.1,3858.36,3754.02,13039.56,13081.94,-4828.51,-5687.62,12446.26,-3717.27,6306.95,-1660.56,2423.64
20630.48,-2275.05,-7585.82,-4143.74,-1145.3,-1942.19,-1242.13,3878.47,6592.07,-1165.15,-300.41,6642.76,-152.89,2087.3,3616.42,-882.98
-37432.11,-22366.14,-22308.47,-23946.76,-14317.63,-3851.12,-5594.02,-5750.39,96.02,2225.16,-2828.12,3417.4,3460.59,-2217.38,8083.64,-3419.01
-8325.85,-6571.14,-21570.06,-9682.51,1865.21,1963.11,-1003.15,709.18,3855.41,-722.86,-8354.01,6810.93,1072.62,895.86,3269.08,-756.92
60692.76,15048.27,-10052.12,9982.11,18825.09,5465.27,4512.28,13123.51,14746.25,-5507.11,-6547.0,12916.45,-3683.21,6956.04,-2104.73,4003.73
31443.0,1629.44,-7591.99,-1294.17,2881.23,-418.42,24.41,5072.33,8745.34,-2645.46,-886.2,7370.98,-873.06,3247.08,1627.83,382.75
-35618.93,-22526.0,-21431.92,-23455.11,-14760.2,-4375.22,-6000.64,-5628.35,-558.97,1576.87,-2839.12,2594.77,3065.23,-2468.17,7597.09,-3802.3
-22399.4,-12651.98,-26662.23,-16406.81,747.0,1092.2,-2354.71,-886.2,1756.31,-1701.86,-12916.18,7013.44,1623.0,-123.11,4429.13,-2879.35
52763.61,14501.63,-12592.97,9818.49,19622.24,4955.65,4326.67,11815.4,14120.76,-6599.58,-8852.36,12108.03,-3482.31,6426.57,-2046.26,4715.06
44706.79,6856.53,-5409.75,2961.16,6546.2,411.99,1271.64,8082.57,12207.54,-2527.71,481.46,9614.65,-1220.41,4979.52,1654.39,2236.69
-26534.83,-18166.6,-16618.7,-18859.15,-12347.82,-3977.45,-5098.07,-3440.47,308.72,1496.4,-1481.92,2992.81,2447.25,-1749.07,7163.64,-3316.55
-37191.78,-16516.78,-23953.2,-20329.8,-6907.49,-493.26,-3127.46,-2922.27,49.89,284.31,-9774.77,5531.52,2437.06,-1196.8,5575.24,-3882.23
33794.76,10316.85,-10763.17,5848.02,12644.74,3576.46,3486.6,8866.31,9983.99,-3647.0,-5998.76,8757.41,-2789.5,4404.46,-964.25,2767.5
49952.12,8082.3,-5803.5,3848.7,7730.66,472.07,1772.4,10342.06,13039.83,-3009.98,-681.55,10696.92,-2018.9,5644.17,1226.84,2307.24
-21533.31,-17618.09,-15594.36,-18106.25,-14298.32,-5450.79,-5346.72,-2637.68,1493.99,1778.57,230.4,3073.28,2455.03,-1399.58,8127.36,-3213.29
-39895.18,-20438.97,-24780.66,-23942.47,-9916.66,-1619.52,-4314.87,-4707.28,-930.46,329.38,-9004.18,4319.16,3013.46,-2028.82,6703.91,-4710.5
23356.41,5414.84,-12061.63,2070.67,10102.27,2994.69,2040.09,6839.1,7221.85,-3382.0,-7594.94,7578.05,-2154.35,2986.37,-144.03,1077.71
57152.78,8600.77,-7011.83,4913.54,11499.44,1826.05,2056.18,11899.35,12604.77,-4468.83,-4534.81,12342.45,-3111.63,6146.82,-249.71,1462.07
-10036.29,-13114.39,-12545.23,-13555.35,-10870.99,-4723.64,-4518.18,-1174.0,2898.93,764.16,-41.57,4004.0,1263.59,-336.08,6223.8,-2576.8
-40368.59,-21365.67,-23990.22,-23703.76,-11380.08,-2377.78,-5034.51,-5072.59,-652.58,1194.39,-6842.85,4002.93,2928.44,-2239.91,7042.68,-4363.95
18939.88,4315.14,-15395.88,782.67,10456.32,3733.1,1712.59,6646.78,7235.8,-3172.79,-9347.77,8587.36,-1810.22,2902.42,2.15,461.34
61616.78,12976.26,-7381.71,7711.62,15894.5,3763.68,3780.31,13463.08,14706.55,-5383.73,-5809.93,13466.84,-3876.6,7015.59,-1628.1,2383.41
5183.64,-6120.53,-8654.15,-7305.0,-4900.4,-2895.18,-2564.73,1019.78,5337.06,-215.92,221.55,5240.5,433.45,1260.91,4444.15,-1211.02
-41115.32,-22476.38,-23243.76,-24035.81,-12196.81,-2702.86,-5520.52,-5242.91,1.61,1602.08,-5469.56,4074.01,2842.34,-2172.32,7596.02,-4137.31
7152.11,-1054.11,-18540.77,-4102.98,8881.6,3751.07,162.27,5013.32,6501.68,-3372.61,-12760.34,9992.57,-962.11,2186.81,1288.53,-801.71
64615.49,14522.55,-8796.57,9481.88,17975.63,4713.71,4330.16,13708.23,15837.91,-6128.31,-6935.12,14032.25,-4252.91,7259.4,-2207.46,3630.91
14111.91,-5150.91,-9677.14,-6873.7,-3635.73,-2454.22,-1887.47,2660.48,6425.77,-1774.01,-708.1,6074.13,-191.24,1821.49,3368.05,-944.67
-41164.94,-24393.35,-23513.32,-25604.37,-14026.08,-3270.15,-5600.99,-4830.39,-1974.11,787.23,-5610.91,2692.94,2907.78,-2929.78,7900.98,-5113.1
-13111.71,-7918.15,-20868.66,-10404.83,1519.2,1928.51,-973.37,1237.57,1429.35,-2265.13,-11985.18,6153.79,341.45,-93.07,2954.45,-2980.2
58562.82,13870.51,-9178.52,9166.18,16773.73,4303.6,4064.89,12405.49,13299.47,-5506.31,-6522.86,11274.67,-4209.73,6010.29,-2152.47,3146.23
27901.41,-263.12,-6901.06,-2746.31,-425.4,-1842.95,-892.91,5784.45,9087.32,-1846.43,-916.78,8132.19,-852.14,3141.14,2858.97,-555.49
-35132.65,-22012.89,-20561.55,-23009.06,-14380.4,-3988.98,-5578.73,-4674.55,-368.0,1851.8,-2686.23,2973.77,3101.44,-2427.67,7993.52,-4190.95
-23085.24,-11057.14,-19141.85,-14238.78,-3293.75,453.83,-1714.74,-1410.57,1109.36,151.28,-8580.12,5411.09,1993.42,-665.72,4461.32,-2898.93
48174.62,12743.98,-8481.41,8393.71,15317.83,3950.63,3988.45,11249.19,11904.18,-3975.57,-5102.37,10172.01,-3207.65,5443.01,-1511.96,3189.41
37862.87,3613.47,-5726.78,525.98,3724.52,-780.79,290.48,8477.12,11166.31,-2347.47,-1233.82,10304.51,-1145.3,4834.95,2336.47,699.52
-30164.39,-21047.83,-19255.04,-21660.98,-15170.31,-5076.62,-5916.95,-4486.26,527.86,1901.95,-870.11,2818.2,2762.68,-2054.57,8065.4,-3569.75
-29195.58,-15606.97,-20657.3,-18797.99,-6801.55,-618.79,-3062.01,-3200.41,141.62,308.99,-8576.36,4571.02,2317.97,-1595.11,5692.99,-4021.97
40812.76,9956.09,-8904.4,5988.57,13723.52,3802.03,3140.87,9936.24,9815.01,-3659.07,-6346.64,9055.94,-3051.01,4310.31,-923.22,1791.72
48699.8,6809.06,-5961.21,3346.59,8300.36,561.39,1219.33,10067.4,12318.85,-3532.74,-3026.6,11776.51,-2305.63,5816.1,849.99,1203.51
-20112.01,-16600.73,-15792.04,-16876.19,-12943.81,-4884.03,-5250.16,-3733.1,1952.38,1496.94,343.05,3068.72,2111.17,-1373.02,7549.88,-2696.96
-30896.64,-18693.66,-23770.54,-21016.45,-7451.71,-719.37,-4097.07,-3341.76,431.3,796.08,-7878.99,5377.29,2785.21,-1828.73,6918.49,-3924.07
38291.49,9286.88,-13159.45,5167.54,15971.75,5088.96,2929.24,10040.85,10337.5,-5266.52,-11168.45,11337.16,-2875.33,4827.71,-961.84,1576.33
56336.59,9884.48,-7349.25,5434.42,12460.47,2533.88,2617.57,10887.89,14047.0,-5021.9,-4667.31,12476.03,-3207.92,6781.97,-700.06,2476.48
-13675.51,-13790.58,-13805.06,-14187.55,-9972.99,-3802.57,-4236.55,-2436.52,2573.31,-123.38,-755.85,3410.43,1239.45,-229.33,4766.55,-1903.03
-42011.17,-22605.39,-25713.0,-25036.81,-10541.62,-1637.22,-5075.01,-4548.22,-719.64,1053.04,-8090.62,5048.19,3411.23,-2017.56,7418.45,-4536.96
16636.13,3544.0,-15742.15,-217.26,10026.63,3765.29,1818.0,6275.3,6303.19,-3791.3,-11316.78,8563.76,-1075.3,2713.86,795.01,388.12
59872.0,11996.99,-7594.94,7177.86,14461.94,3255.67,3592.28,12155.24,14511.56,-5009.56,-4461.85,12471.74,-3286.24,6927.07,-1253.13,3253.25
-2390.65,-9671.24,-10781.68,-10528.74,-6720.54,-2999.25,-2929.51,274.12,4423.23,-712.93,-404.48,4786.94,679.4,1000.73,4069.72,-1358.54
-43932.98,-23496.42,-23713.14,-25066.59,-12036.95,-2015.68,-4743.49,-4456.22,-2080.32,1248.57,-6898.11,3957.06,3288.66,-2169.1,7344.96,-4789.08
3900.47,-81.81,-15773.54,-2826.24,6033.63,2191.1,888.08,3586.38,3575.38,-2035.26,-9059.16,6423.35,-83.15,1201.9,2028.55,-733.32
57202.94,13069.87,-7909.57,8295.54,15063.02,3138.45,3718.35,12662.44,14317.1,-5072.06,-4689.31,12094.89,-3887.06,6711.69,-1635.88,3715.13
8979.5,-5724.91,-8454.06,-7173.57,-6316.6,-3788.89,-2560.44,2905.1,7787.79,-18.78,1110.97,7302.58,467.51,2403.26,4989.71,-559.51
-38635.61,-23016.31,-22889.7,-24556.97,-14315.76,-3820.54,-5707.2,-5618.69,19.04,1980.01,-3254.59,3259.69,3218.92,-2262.18,8276.49,-3861.04
-7541.3,-5710.96,-15996.16,-8840.29,1083.88,1095.95,-699.52,1104.8,2810.42,-399.65,-8264.69,6301.85,1241.86,458.93,3664.97,-1677.72
57046.83,12323.68,-7829.91,8148.82,15899.6,3670.07,3612.67,13094.55,13088.11,-4371.2,-5198.39,11700.6,-3598.18,6335.91,-1353.17,3340.96
22553.62,-1564.0,-6664.49,-3247.89,-1783.67,-2511.89,-1331.45,5392.85,9307.0,-788.57,31.38,9534.18,-68.13,3965.65,4168.42,133.57
-38253.67,-23116.89,-22071.9,-24118.96,-15229.32,-4376.56,-5872.97,-5647.12,53.11,2437.59,-1570.17,3155.89,3480.43,-2279.88,8865.51,-3621.52
-17821.13,-10300.22,-19997.75,-13485.88,-1532.08,778.65,-1662.97,-751.29,1408.7,133.57,-9099.13,5809.13,2054.04,-462.41,4865.26,-2651.9
56132.74,13279.35,-9405.97,8368.22,17130.73,4609.64,3934.8,12174.55,11736.27,-4579.07,-7627.4,11270.11,-3355.18,5524.01,-1822.56,2493.38
38070.74,3963.77,-5995.81,986.52,4117.19,-378.73,507.74,7145.67,11131.17,-3014.8,-1510.62,9794.62,-1785.81,4549.83,1012.53,807.88
-32216.55,-21369.16,-19770.3,-22026.3,-14093.4,-4175.4,-5514.62,-4449.79,446.59,1146.11,-1341.1,2337.01,2102.05,-2036.87,6762.92,-3280.34
-25446.12,-14606.51,-26893.17,-17707.94,-1433.64,1189.83,-2663.7,-927.24,524.64,-947.89,-11792.06,6232.92,1844.82,-1151.74,5213.14,-4216.7
47972.38,13002.28,-13843.42,8446.01,18780.56,5315.6,4119.61,11634.08,12322.61,-6956.04,-11628.45,11713.21,-3860.24,5713.91,-1923.41,2828.12
44496.24,6407.26,-7003.25,2327.08,6965.16,397.77,1356.93,8839.49,13733.18,-4044.77,-2147.38,11336.09,-2279.61,5961.75,572.38,2242.86
-26642.12,-19375.47,-17508.93,-19779.68,-14176.01,-5106.12,-5827.1,-4076.69,1513.84,1316.16,-150.2,3068.45,2354.44,-1400.65,7818.91,-3021.51
-38521.89,-19211.32,-24305.91,-22113.47,-8365.54,-977.93,-4086.08,-3681.33,-1074.22,742.97,-9553.22,5236.48,3086.15,-1771.06,6859.75,-4867.4
33414.43,10071.43,-11602.16,6005.73,12910.28,3941.24,3353.03,8606.14,7918.69,-2932.73,-7663.07,8573.41,-1878.08,3384.68,-285.12,1348.61
54610.58,10676.27,-6146.82,5848.29,10192.66,1432.57,2535.22,10783.29,15000.79,-4349.2,-1600.47,11504.8,-3316.28,6192.95,-659.56,3348.47
-16835.15,-15571.3,-14224.56,-16170.77,-12866.56,-4838.44,-4737.85,-1884.79,3477.48,1264.13,1200.29,4096.81,1642.85,-294.24,6816.03,-2150.6
-39476.75,-21108.18,-24085.17,-24022.94,-11157.72,-1827.93,-4452.2,-4910.05,-879.5,1337.89,-6580.26,4065.16,3673.02,-1972.5,7676.48,-4192.29
21347.43,5558.61,-11128.75,2275.32,9637.98,3100.37,2150.6,6554.78,5294.41,-1569.09,-6545.66,6777.14,-354.32,2043.31,1132.7,345.47
60166.78,11727.42,-6427.91,6980.72,13855.76,2911.81,3349.01,12736.47,13931.39,-4828.78,-4048.53,12192.79,-3494.92,6332.43,-1434.71,2738.0
-4701.64,-10208.49,-10493.34,-10917.93,-8084.18,-3773.6,-3489.55,49.35,5015.46,-128.48,434.52,5319.89,479.31,951.92,4963.16,-1627.03
-43288.98,-22924.57,-23965.54,-24820.09,-12604.24,-2552.12,-5049.26,-5643.37,-1353.71,1229.26,-5427.18,3112.44,2879.62,-2567.95,7389.75,-4424.84
10097.44,880.57,-14106.54,-2046.26,6368.64,2470.05,888.62,4104.32,3408.82,-1174.54,-7730.4,6116.24,-27.63,836.04,2044.38,-1001.27
65100.97,12641.79,-7642.15,8057.89,15282.69,3257.54,3300.19,13021.59,13708.23,-5185.78,-5918.03,12531.28,-4143.21,6343.69,-1882.91,2435.98
9419.92,-5606.89,-8265.23,-6671.19,-5153.06,-3155.62,-2412.92,2332.99,7471.56,-725.0,559.78,7199.85,-154.76,2366.51,3615.35,-523.84
-42657.85,-23556.23,-24100.45,-25151.34,-13175.01,-2827.32,-5378.9,-5181.76,-576.41,1671.02,-3864.26,3180.56,2839.39,-2564.46,7470.76,-4141.06
-1935.21,-3640.03,-21453.65,-7239.55,6371.05,2815.78,-152.62,3325.67,3844.68,-2152.74,-12561.86,7797.99,155.84,616.1,2826.51,-2128.6
61003.9,14258.62,-9044.41,9306.73,17587.51,4406.33,4219.12,13176.08,15106.74,-6025.31,-7734.15,13011.93,-4383.27,6888.72,-2199.68,3760.73
22458.67,-918.66,-6889.25,-2837.51,-423.52,-1646.61,-1069.13,3936.95,9687.07,-2153.01,-60.08,8444.4,-1045.79,3802.3,1965.79,690.94
-37167.37,-22843.84,-21771.22,-23901.43,-13642.79,-3785.13,-6091.57,-5368.44,105.41,1433.1,-2822.76,3008.1,2447.78,-2115.46,7002.98,-3710.3
-15281.35,-9097.25,-18870.68,-11996.45,-415.47,1126.8,-1607.98,162.27,1404.94,-280.83,-10721.33,6751.39,1649.83,-494.06,4610.99,-3648.07
56475.79,14280.62,-8419.72,9228.41,16467.16,4207.58,4248.89,11996.45,12410.58,-4391.85,-5864.92,10556.91,-3760.99,5374.61,-1594.31,3091.25
31976.76,2094.54,-6020.75,-979.54,511.77,-1801.64,-229.06,6491.75,12003.42,-2227.31,507.21,9521.84,-1535.3,4523.81,2142.28,1525.1
-33559.26,-22035.96,-20494.76,-23102.67,-15229.58,-4746.17,-5906.49,-4843.27,512.3,1842.14,-602.69,2551.59,2630.71,-2200.75,8252.62,-3608.91
-24828.14,-13984.77,-19659.25,-16519.46,-4778.09,-108.36,-2676.31,-2331.38,-337.15,287.8,-9346.69,5118.73,2509.21,-1648.75,5807.25,-4359.93
43562.83,11090.4,-8875.16,7972.33,14510.75,3715.93,3770.65,10379.61,8744.27,-3314.14,-5828.44,8812.93,-2442.15,4046.92,-867.69,2068.52
38654.39,4570.22,-5786.6,1592.7,4339.55,-770.33,662.77,8816.96,12351.31,-3007.02,-1656.26,11528.4,-1892.03,5741.81,1304.36,1764.09
-28291.14,-19491.61,-17550.77,-20029.13,-14535.7,-5248.01,-5860.63,-4111.83,2107.95,2207.73,859.38,3731.76,2611.4,-1427.74,8447.62,-2952.58
-32768.55,-16895.24,-20467.13,-19283.47,-7027.12,-681.28,-3404.53,-3228.04,-568.9,1127.87,-8234.11,5111.75,3041.36,-1820.95,6861.63,-4474.46
38793.33,9300.02,-9262.2,5897.64,13258.16,3794.25,2879.62,9196.76,7350.33,-2456.9,-6811.47,8438.5,-1673.16,3350.88,112.12,1099.44
52350.02,6947.73,-7012.64,3110.83,8142.11,413.06,1209.41,10222.7,13431.43,-4127.12,-3661.48,12610.14,-2649.75,6482.9,89.05,2056.72
-21934.03,-18344.97,-16857.68,-18817.57,-15078.04,-5858.75,-5815.03,-3496.8,2911.27,932.34,678.33,3839.05,1827.93,-606.45,7409.07,-2649.49
-37019.85,-20269.45,-27388.57,-24192.72,-9248.79,-1390.73,-4694.4,-4484.65,-1070.74,411.45,-7348.98,3475.07,2978.59,-2713.86,7644.3,-4709.69
33453.85,8371.44,-16841.59,3135.77,15176.74,5016.54,2284.17,9111.2,8277.57,-5226.82,-12080.67,9554.57,-2242.86,3145.69,-232.55,918.12
62602.49,11928.32,-7451.18,6705.25,13509.21,2734.24,2935.41,11877.09,15258.55,-6123.48,-5778.55,13152.21,-4339.55,6620.23,-2223.55,2863.79
-9484.83,-12869.78,-13212.83,-13500.63,-10297.81,-4328.55,-4245.13,-1607.98,5055.43,-630.05,284.85,4753.95,234.43,728.22,4100.83,-1452.68
-42691.38,-23297.94,-26300.13,-26010.19,-12116.08,-2435.98,-5298.44,-5366.83,-909.81,1227.65,-5690.84,3221.6,3095.0,-2550.78,7822.39,-4557.34
13832.69,2386.09,-16513.83,-1319.38,9238.06,3124.24,1204.58,5432.55,4019.56,-2606.3,-10774.97,7226.41,-206.8,1158.98,1903.3,-1320.99
59964.54,12747.47,-7419.53,7888.65,15040.76,3243.06,3611.86,12246.7,14034.12,-5239.43,-5202.14,12303.29,-3716.74,6562.29,-1864.67,3523.89
3773.33,-7116.44,-9370.03,-8247.79,-4856.41,-2680.6,-2582.97,911.41,6519.65,-1672.36,-287.8,6119.19,-438.27,2236.16,2590.48,-406.09
-42084.13,-22992.43,-23364.72,-25076.51,-12581.98,-2568.75,-5186.05,-5055.7,-1149.06,1158.18,-4843.8,3022.05,2698.03,-2443.76,7052.33,-4379.78
-623.08,-2082.47,-15439.06,-5099.95,4256.4,2179.03,401.79,2873.18,2136.11,-952.99,-9869.99,6231.58,785.35,78.86,3262.64,-2432.23
60307.06,13858.97,-7383.32,9128.36,15999.11,3663.36,4206.51,13230.26,13555.08,-4792.03,-5070.45,11410.65,-4011.24,6099.61,-2003.34,3499.75
15717.75,-3511.28,-7268.79,-5106.12,-3824.83,-3007.56,-1739.41,3965.11,9568.51,-1382.41,344.4,8573.15,-732.78,3493.85,3247.89,118.29
-39302.14,-22551.75,-22237.12,-24007.11,-13912.89,-3682.4,-5716.86,-5493.43,383.82,2125.92,-1904.9,3072.47,2850.65,-2154.62,8338.45,-3806.86
-11396.17,-6402.17,-19648.52,-9167.25,1775.89,1516.79,-835.24,690.4,1933.34,-341.18,-9319.87,6114.63,1812.1,-352.71,4627.35,-2301.6
57481.35,13721.11,-8746.42,9328.46,16973.82,4358.05,4371.46,12892.04,12486.49,-5024.31,-6442.67,10807.16,-3728.27,5682.26,-1706.69,3910.12
27231.93,-552.27,-6936.19,-2987.18,-300.41,-1853.41,-789.91,5959.06,11145.12,-2731.56,-1125.45,10100.93,-1645.54,4716.93,1788.5,924.29
-36277.68,-22769.01,-21113.28,-23502.05,-14998.91,-4166.28,-5615.74,-4847.02,685.3,1535.3,-987.05,2451.0,2181.17,-2067.72,7773.85,-3713.52
-20675.81,-12088.18,-19691.17,-14025.27,-2566.87,880.84,-1960.16,-956.74,27.36,245.15,-9527.74,5260.08,2192.44,-1283.44,5641.76,-4190.68
52044.51,12145.85,-9344.28,8636.45,16653.57,4565.12,3818.39,12107.76,9619.47,-4063.55,-7456.81,9677.14,-2668.53,4490.55,-944.67,2292.75
41275.44,4993.2,-4713.18,2420.16,6353.89,472.07,1075.3,8820.18,12409.51,-3966.99,-3664.7,12182.33,-2521.01,6034.17,276.0,1338.15
-28625.61,-17670.39,-16319.1,-18414.71,-11755.59,-3386.02,-4715.06,-3712.45,2418.28,1193.05,-83.68,3755.36,1583.31,-428.08,5337.33,-2030.16
-34092.22,-15150.19,-21631.21,-18240.1,-5039.6,401.53,-2796.2,-2335.94,285.39,1627.03,-7616.94,5791.96,3089.37,-1278.34,6495.24,-3654.78
39814.98,10094.76,-10125.88,5762.99,14516.92,4099.49,3288.92,10056.41,7578.31,-2563.92,-7696.6,8884.55,-1549.24,3481.78,149.94,1384.56
49666.47,7586.36,-5783.38,3831.27,7854.04,672.7,1737.27,9100.2,13538.72,-3973.69,-2570.36,11676.73,-2707.96,6312.85,-128.48,2725.39
-21527.41,-16868.95,-15608.04,-17296.23,-12710.45,-4633.52,-5124.9,-3402.38,3505.92,660.63,1320.18,3592.28,1428.54,-113.19,5974.35,-1507.13
-36940.73,-19743.74,-25725.87,-22292.38,-7828.56,-1258.49,-4439.86,-4161.98,-618.79,1204.85,-7320.82,4605.08,3303.14,-1962.3,7478.8,-4363.69
33564.9,8782.36,-14955.73,5249.35,14761.54,4014.73,2802.91,8283.73,5854.19,-3760.46,-10560.39,7999.15,-798.49,2382.61,1092.73,360.22
57711.22,11774.09,-5845.07,7145.41,11326.7,1653.31,2803.18,11112.66,15460.52,-5208.58,-3026.07,12269.5,-3653.17,6821.93,-1090.32,4314.33
-11264.74,-13043.05,-12255.01,-13770.73,-11063.31,-4626.54,-4479.29,-1208.87,6075.74,662.77,2509.74,5407.6,949.77,1036.41,5813.42,-747.26
-38772.14,-21365.14,-23920.48,-24283.65,-10847.93,-1964.72,-4877.33,-4805.71,-604.03,1591.09,-5573.63,4117.73,3351.96,-2351.49,7980.11,-4547.42
18119.93,4907.91,-12084.69,1889.88,9245.31,3306.09,2155.42,5924.46,4161.45,-1314.01,-7936.39,6674.95,127.14,1125.45,2308.85,-771.67
58144.66,12304.9,-6403.51,8000.23,13839.13,3139.26,3660.95,12535.84,14732.3,-4888.33,-3892.96,12341.65,-3764.21,6964.09,-1499.09,4082.05
-2824.37,-9771.02,-10203.66,-10683.24,-8708.33,-4064.08,-3504.84,538.05,7393.51,-419.5,1359.08,6997.88,456.24,2197.8,4711.03,-494.06
-41642.64,-22408.25,-23240.54,-24349.09,-12842.95,-2727.0,-5061.6,-5467.42,-1164.08,1741.56,-3668.99,2923.07,3458.71,-2560.97,8236.8,-4264.71
7243.57,17.7,-14194.25,-2465.49,5951.55,2395.21,778.11,3320.31,1962.84,-839.53,-8037.51,5303.8,1289.87,18.24,3585.85,-1696.5
65035.26,13557.23,-7748.9,8278.1,16263.84,3805.52,3822.95,12935.22,12746.66,-5141.53,-6277.44,11432.92,-3393.26,6046.5,-1717.15,2828.39
14449.06,-3544.54,-7261.01,-5261.15,-3045.38,-2319.57,-1727.61,3159.91,9516.75,-1889.62,-906.05,8833.32,-836.31,3723.17,2371.61,-52.84
-39911.27,-22484.69,-22408.52,-23965.27,-13427.14,-2952.31,-5231.11,-5171.84,560.31,1926.63,-1959.35,3145.96,2628.83,-1894.98,7136.02,-3347.13
-8157.67,-4971.47,-15679.12,-7932.9,1424.25,1655.19,-278.95,1457.24,1515.18,715.61,-8269.25,6117.85,2021.85,-420.03,4669.19,-2827.58
59256.97,13715.74,-7775.72,8498.58,16809.4,4519.79,4394.0,12857.44,11785.09,-3662.82,-5574.7,10796.43,-3229.38,5496.92,-1419.96,2694.01
24494.47,-720.98,-7868.8,-3156.16,973.64,-1126.8,-806.54,3951.16,10710.06,-3721.03,-2344.79,9585.14,-1892.03,4617.15,687.45,719.9
-36006.78,-21496.57,-21421.46,-23094.89,-13746.86,-4033.77,-5856.34,-5776.14,262.05,712.66,-1830.61,2236.69,2167.76,-2043.58,6346.38,-3377.17
-17044.1,-8477.12,-23930.94,-12135.66,668.94,1405.75,-1444.1,-114.53,948.16,270.37,-9341.33,5500.67,2567.95,-1129.75,5732.69,-3620.18
55753.2,14590.68,-10659.37,9839.95,18539.16,5143.14,4546.88,12610.41,11444.99,-4974.16,-8512.26,10166.38,-2900.0,4973.08,-1234.35,3092.05
37693.89,4822.34,-5426.65,1700.52,5241.04,296.12,1018.17,7415.24,13520.48,-3965.91,-1841.07,11168.18,-2451.54,5879.13,207.87,2428.74
-29199.07,-19745.08,-18295.08,-20297.89,-12531.82,-3601.13,-5131.6,-3951.7,2319.84,880.84,-68.93,3336.13,1562.92,-543.68,5782.57,-1996.64
-29280.34,-15628.43,-21508.37,-18139.24,-5389.09,24.94,-2937.56,-1956.94,-312.75,1286.39,-8948.39,6101.22,3068.45,-1285.05,6714.37,-4371.46
43539.23,11663.85,-8698.4,7716.45,14379.06,4276.51,4134.36,10430.31,7371.78,-2403.53,-7214.87,8326.38,-1644.46,3232.33,226.38,1181.51
47692.63,6175.52,-6022.36,2604.16,8221.24,1223.36,1643.12,9299.49,13963.31,-4612.86,-3385.75,11916.52,-3299.65,6445.08,-593.57,2575.19
-23218.81,-17606.29,-16194.37,-18116.98,-11731.71,-3836.36,-4834.68,-3169.83,3004.88,-73.49,-676.72,3975.03,935.02,127.67,4941.7,-2049.48
-34566.97,-18762.86,-21367.82,-21183.28,-8022.22,-600.55,-3572.7,-3283.56,-633.27,1677.45,-7331.55,5041.21,3465.68,-1609.33,7357.03,-4433.69
33840.9,8482.22,-8880.53,4837.63,12113.93,3538.64,2922.0,8474.44,5445.15,-1248.57,-7354.35,7502.41,-572.38,2302.94,1510.35,-71.08
54884.71,8727.64,-6068.5,4280.54,9928.2,1110.7,1939.77,11242.75,14771.46,-4214.02,-3823.49,12709.38,-3447.44,7170.35,-314.35,3125.58
-16007.42,-15039.68,-13781.19,-15303.34,-12246.43,-4849.17,-4838.44,-1837.31,6010.03,985.98,1238.91,6258.94,1158.18,1384.82,6143.87,-1362.56
